lambda,0.01,0.02,0.03,0.04,0.05
1e-07,3.201862372576001,2.9554009996951,2.944336696105768,2.96303641049336,2.987559441825525
1e-05,3.201967101068523,2.955441737287097,2.9443083995988806,2.962946905363143,2.9874105558467305
0.001,3.21250806203149,2.9599659090323884,2.942362916343724,2.9553309638914826,2.9743559764554757
0.1,4.336720352968106,4.27222195603896,4.2694044860314495,4.269244896061763,4.269233599746597
1.0,6.321175287587996,6.3211752873961,6.321175287396099,6.321175287396099,6.321175287396099
10.0,6.813636757341259,6.813636757341259,6.813636757341259,2.202656962537911e+189,inf
100.0,8.911552005943533e+264,,,,
